word,importance,metric,kernel_width,mean_weight,num_features,iteration
well,0.004207158512125513,cosine,0.1925,0.13433701136637027,27,5
organized,-0.11447786617512894,cosine,0.1925,0.13433701136637027,27,5
and,-0.09251874124271084,cosine,0.1925,0.13433701136637027,27,5
enjoyed,-0.04940044953913091,cosine,0.1925,0.13433701136637027,27,5
every,-0.13617815124677793,cosine,0.1925,0.13433701136637027,27,5
moment,-0.07511228565820402,cosine,0.1925,0.13433701136637027,27,5
of,-0.0012953020654208273,cosine,0.1925,0.13433701136637027,27,5
it,-0.02838159410759563,cosine,0.1925,0.13433701136637027,27,5
The,0.08950289623814472,cosine,0.1925,0.13433701136637027,27,5
speakers,0.03252050341957237,cosine,0.1925,0.13433701136637027,27,5
were,0.1056760084769521,cosine,0.1925,0.13433701136637027,27,5
knowledgeable,0.0035106946051878052,cosine,0.1925,0.13433701136637027,27,5
insightful,-0.2113446892735751,cosine,0.1925,0.13433701136637027,27,5
learned,-0.05236950529140512,cosine,0.1925,0.13433701136637027,27,5
lot,-0.029041232149518145,cosine,0.1925,0.13433701136637027,27,5
from,0.010373767754491992,cosine,0.1925,0.13433701136637027,27,5
them,-0.025896096818763502,cosine,0.1925,0.13433701136637027,27,5
I,0.004629827578162793,cosine,0.1925,0.13420529326562705,27,6
had,0.08024160159541023,cosine,0.1925,0.13420529326562705,27,6
a,0.09117193472218013,cosine,0.1925,0.13420529326562705,27,6
fantastic,-0.31802488147014935,cosine,0.1925,0.13420529326562705,27,6
time,-0.0472637585862129,cosine,0.1925,0.13420529326562705,27,6
at,-0.02664684035930468,cosine,0.1925,0.13420529326562705,27,6
this,-0.06989244524779946,cosine,0.1925,0.13420529326562705,27,6
event,-0.01693517606811721,cosine,0.1925,0.13420529326562705,27,6
It,0.05675576668435653,cosine,0.1925,0.13420529326562705,27,6
was,0.05457640380808608,cosine,0.1925,0.13420529326562705,27,6
well,0.015447745554481326,cosine,0.1925,0.13420529326562705,27,6
organized,-0.12973386334991108,cosine,0.1925,0.13420529326562705,27,6
and,-0.09761224077907522,cosine,0.1925,0.13420529326562705,27,6
enjoyed,-0.014212946764207599,cosine,0.1925,0.13420529326562705,27,6
every,-0.14308305604070093,cosine,0.1925,0.13420529326562705,27,6
moment,-0.08007618126024794,cosine,0.1925,0.13420529326562705,27,6
of,-0.009963055442755987,cosine,0.1925,0.13420529326562705,27,6
it,-0.049520199024563255,cosine,0.1925,0.13420529326562705,27,6
The,0.0758814458892311,cosine,0.1925,0.13420529326562705,27,6
speakers,0.01569930834943071,cosine,0.1925,0.13420529326562705,27,6
were,0.11638389847452571,cosine,0.1925,0.13420529326562705,27,6
knowledgeable,-0.016196625028600153,cosine,0.1925,0.13420529326562705,27,6
insightful,-0.2174560702929623,cosine,0.1925,0.13420529326562705,27,6
learned,-0.05192101117633751,cosine,0.1925,0.13420529326562705,27,6
lot,-0.013589352616905746,cosine,0.1925,0.13420529326562705,27,6
from,-0.006474006087266354,cosine,0.1925,0.13420529326562705,27,6
them,-0.02758462426990286,cosine,0.1925,0.13420529326562705,27,6
I,-0.00488244465823503,cosine,0.1925,0.13574065756892,27,7
had,0.07647698411896132,cosine,0.1925,0.13574065756892,27,7
a,0.09260925795085558,cosine,0.1925,0.13574065756892,27,7
fantastic,-0.30638758818413064,cosine,0.1925,0.13574065756892,27,7
time,-0.04555375198016343,cosine,0.1925,0.13574065756892,27,7
at,-0.005545285173659827,cosine,0.1925,0.13574065756892,27,7
this,-0.08476800602268081,cosine,0.1925,0.13574065756892,27,7
event,-0.018943419996586334,cosine,0.1925,0.13574065756892,27,7
It,0.06228171495487533,cosine,0.1925,0.13574065756892,27,7
was,0.05854687102165344,cosine,0.1925,0.13574065756892,27,7
well,0.010232979022328755,cosine,0.1925,0.13574065756892,27,7
organized,-0.11253280313778519,cosine,0.1925,0.13574065756892,27,7
and,-0.08366215452418907,cosine,0.1925,0.13574065756892,27,7
enjoyed,-0.026336953556548814,cosine,0.1925,0.13574065756892,27,7
every,-0.14738161486132847,cosine,0.1925,0.13574065756892,27,7
moment,-0.08260229253959905,cosine,0.1925,0.13574065756892,27,7
of,0.006238359274964887,cosine,0.1925,0.13574065756892,27,7
it,-0.026329313955718806,cosine,0.1925,0.13574065756892,27,7
The,0.08548676958015503,cosine,0.1925,0.13574065756892,27,7
speakers,0.031430181916656766,cosine,0.1925,0.13574065756892,27,7
were,0.11313135522952086,cosine,0.1925,0.13574065756892,27,7
knowledgeable,-0.005344129734904381,cosine,0.1925,0.13574065756892,27,7
insightful,-0.21070497898367796,cosine,0.1925,0.13574065756892,27,7
learned,-0.04058004214393452,cosine,0.1925,0.13574065756892,27,7
lot,-0.0330386998331081,cosine,0.1925,0.13574065756892,27,7
from,0.0007869893843836705,cosine,0.1925,0.13574065756892,27,7
them,-0.024897868216007434,cosine,0.1925,0.13574065756892,27,7
I,-0.0013522361247503103,cosine,0.1925,0.13461122632585798,27,8
had,0.07009789563132374,cosine,0.1925,0.13461122632585798,27,8
a,0.0884410052522196,cosine,0.1925,0.13461122632585798,27,8
fantastic,-0.305163503985135,cosine,0.1925,0.13461122632585798,27,8
time,-0.055383831495256754,cosine,0.1925,0.13461122632585798,27,8
at,-0.01939746484776382,cosine,0.1925,0.13461122632585798,27,8
this,-0.08581726093458893,cosine,0.1925,0.13461122632585798,27,8
event,-0.013964880625226892,cosine,0.1925,0.13461122632585798,27,8
It,0.058341931148622975,cosine,0.1925,0.13461122632585798,27,8
was,0.05498262428203666,cosine,0.1925,0.13461122632585798,27,8
well,0.004814914980859689,cosine,0.1925,0.13461122632585798,27,8
organized,-0.1283735117217593,cosine,0.1925,0.13461122632585798,27,8
and,-0.08139479956131913,cosine,0.1925,0.13461122632585798,27,8
enjoyed,-0.021664900981176138,cosine,0.1925,0.13461122632585798,27,8
every,-0.1387142593876121,cosine,0.1925,0.13461122632585798,27,8
moment,-0.07960886101724876,cosine,0.1925,0.13461122632585798,27,8
of,-0.003688036993975142,cosine,0.1925,0.13461122632585798,27,8
it,-0.025775203138188697,cosine,0.1925,0.13461122632585798,27,8
The,0.07994290852956612,cosine,0.1925,0.13461122632585798,27,8
speakers,0.020870690222409893,cosine,0.1925,0.13461122632585798,27,8
were,0.12111503945937291,cosine,0.1925,0.13461122632585798,27,8
knowledgeable,0.003942438040345753,cosine,0.1925,0.13461122632585798,27,8
insightful,-0.2086058121503832,cosine,0.1925,0.13461122632585798,27,8
learned,-0.0470862055902946,cosine,0.1925,0.13461122632585798,27,8
lot,-0.02576836165771378,cosine,0.1925,0.13461122632585798,27,8
from,-0.009947901423050038,cosine,0.1925,0.13461122632585798,27,8
them,-0.018786863338177726,cosine,0.1925,0.13461122632585798,27,8
I,0.025993482136570645,cosine,0.1925,0.13408863817654906,27,9
had,0.06738596429519178,cosine,0.1925,0.13408863817654906,27,9
a,0.09509767080437698,cosine,0.1925,0.13408863817654906,27,9
fantastic,-0.29287152628817065,cosine,0.1925,0.13408863817654906,27,9
time,-0.04133296742731834,cosine,0.1925,0.13408863817654906,27,9
at,-0.025947386944842468,cosine,0.1925,0.13408863817654906,27,9
this,-0.07793153414249665,cosine,0.1925,0.13408863817654906,27,9
event,-0.004628441176786937,cosine,0.1925,0.13408863817654906,27,9
It,0.06998823213684052,cosine,0.1925,0.13408863817654906,27,9
was,0.05148559255365965,cosine,0.1925,0.13408863817654906,27,9
well,0.019261126647458073,cosine,0.1925,0.13408863817654906,27,9
organized,-0.141766345602491,cosine,0.1925,0.13408863817654906,27,9
and,-0.09876880874757184,cosine,0.1925,0.13408863817654906,27,9
enjoyed,-0.006410366280287122,cosine,0.1925,0.13408863817654906,27,9
every,-0.13542143338534143,cosine,0.1925,0.13408863817654906,27,9
moment,-0.08123453381212771,cosine,0.1925,0.13408863817654906,27,9
of,0.015518138492663638,cosine,0.1925,0.13408863817654906,27,9
it,-0.021625913905333267,cosine,0.1925,0.13408863817654906,27,9
The,0.07915331928174893,cosine,0.1925,0.13408863817654906,27,9
speakers,0.03163171756967296,cosine,0.1925,0.13408863817654906,27,9
were,0.13625851539290945,cosine,0.1925,0.13408863817654906,27,9
knowledgeable,-0.006325476833833154,cosine,0.1925,0.13408863817654906,27,9
insightful,-0.22189636771051569,cosine,0.1925,0.13408863817654906,27,9
learned,-0.04815949270442048,cosine,0.1925,0.13408863817654906,27,9
lot,-0.02044043913623493,cosine,0.1925,0.13408863817654906,27,9
from,0.0038932209801531325,cosine,0.1925,0.13408863817654906,27,9
them,-0.032439695271787944,cosine,0.1925,0.13408863817654906,27,9
I,-0.009794454932225293,hamming,1.299,0.8589629692431247,27,0
had,0.0837029011545723,hamming,1.299,0.8589629692431247,27,0
a,0.07431092141070036,hamming,1.299,0.8589629692431247,27,0
fantastic,-0.3398189635958282,hamming,1.299,0.8589629692431247,27,0
time,-0.06514164548881295,hamming,1.299,0.8589629692431247,27,0
at,-0.014624581291364408,hamming,1.299,0.8589629692431247,27,0
this,-0.09664490158360393,hamming,1.299,0.8589629692431247,27,0
event,-0.02598148098301374,hamming,1.299,0.8589629692431247,27,0
It,0.05215432894889938,hamming,1.299,0.8589629692431247,27,0
was,0.053466812995705514,hamming,1.299,0.8589629692431247,27,0
well,0.032488551848442945,hamming,1.299,0.8589629692431247,27,0
organized,-0.10099022403651092,hamming,1.299,0.8589629692431247,27,0
and,-0.14469629814133803,hamming,1.299,0.8589629692431247,27,0
enjoyed,-0.0625319758299621,hamming,1.299,0.8589629692431247,27,0
every,-0.16530350315181605,hamming,1.299,0.8589629692431247,27,0
moment,-0.07862659675399425,hamming,1.299,0.8589629692431247,27,0
of,-0.012750832387506707,hamming,1.299,0.8589629692431247,27,0
it,-0.035874841752228194,hamming,1.299,0.8589629692431247,27,0
The,0.07101829942105811,hamming,1.299,0.8589629692431247,27,0
speakers,0.03817246618911249,hamming,1.299,0.8589629692431247,27,0
were,0.12620060040390976,hamming,1.299,0.8589629692431247,27,0
knowledgeable,-0.032512485224523185,hamming,1.299,0.8589629692431247,27,0
insightful,-0.2681883057536551,hamming,1.299,0.8589629692431247,27,0
learned,-0.06103378058602929,hamming,1.299,0.8589629692431247,27,0
lot,-0.03479970582685197,hamming,1.299,0.8589629692431247,27,0
from,0.010761088996594925,hamming,1.299,0.8589629692431247,27,0
them,-0.02247914991481754,hamming,1.299,0.8589629692431247,27,0
I,0.0004261101565224465,hamming,1.299,0.8590436234144257,27,1
had,0.07074201580315913,hamming,1.299,0.8590436234144257,27,1
a,0.0929934786851014,hamming,1.299,0.8590436234144257,27,1
fantastic,-0.3402757051647375,hamming,1.299,0.8590436234144257,27,1
time,-0.05289327681419427,hamming,1.299,0.8590436234144257,27,1
at,-0.013229371113132328,hamming,1.299,0.8590436234144257,27,1
this,-0.09394574909246699,hamming,1.299,0.8590436234144257,27,1
event,-0.024832986430833506,hamming,1.299,0.8590436234144257,27,1
It,0.054589643215009566,hamming,1.299,0.8590436234144257,27,1
was,0.07017703113216005,hamming,1.299,0.8590436234144257,27,1
well,0.030287906832993858,hamming,1.299,0.8590436234144257,27,1
organized,-0.11983811331916726,hamming,1.299,0.8590436234144257,27,1
and,-0.12903590913942364,hamming,1.299,0.8590436234144257,27,1
enjoyed,-0.03340695991396393,hamming,1.299,0.8590436234144257,27,1
every,-0.15640250858959143,hamming,1.299,0.8590436234144257,27,1
moment,-0.08309962296017753,hamming,1.299,0.8590436234144257,27,1
of,0.005366338650226457,hamming,1.299,0.8590436234144257,27,1
it,-0.03393778869529284,hamming,1.299,0.8590436234144257,27,1
The,0.08334420709603425,hamming,1.299,0.8590436234144257,27,1
speakers,0.04245810260381598,hamming,1.299,0.8590436234144257,27,1
were,0.14230818665961825,hamming,1.299,0.8590436234144257,27,1
knowledgeable,-0.03368971280240001,hamming,1.299,0.8590436234144257,27,1
insightful,-0.285690935556575,hamming,1.299,0.8590436234144257,27,1
learned,-0.06433704432222444,hamming,1.299,0.8590436234144257,27,1
lot,-0.029124976281560553,hamming,1.299,0.8590436234144257,27,1
from,0.008783134076328704,hamming,1.299,0.8590436234144257,27,1
them,-0.027740076501848426,hamming,1.299,0.8590436234144257,27,1
I,-0.0010935311800286728,hamming,1.299,0.8590104626054399,27,2
had,0.0664538396943361,hamming,1.299,0.8590104626054399,27,2
a,0.06544402008576136,hamming,1.299,0.8590104626054399,27,2
fantastic,-0.344313263091582,hamming,1.299,0.8590104626054399,27,2
time,-0.050398016774195566,hamming,1.299,0.8590104626054399,27,2
at,-0.02265000592757454,hamming,1.299,0.8590104626054399,27,2
this,-0.09701627256931618,hamming,1.299,0.8590104626054399,27,2
event,-0.01811885327342109,hamming,1.299,0.8590104626054399,27,2
It,0.05517180631864899,hamming,1.299,0.8590104626054399,27,2
was,0.04821088072831475,hamming,1.299,0.8590104626054399,27,2
well,0.014632444109560614,hamming,1.299,0.8590104626054399,27,2
organized,-0.10290186345437566,hamming,1.299,0.8590104626054399,27,2
and,-0.14871037292991401,hamming,1.299,0.8590104626054399,27,2
enjoyed,-0.05890533534374682,hamming,1.299,0.8590104626054399,27,2
every,-0.16052360692378576,hamming,1.299,0.8590104626054399,27,2
moment,-0.07278671812916164,hamming,1.299,0.8590104626054399,27,2
of,-0.01414292224855488,hamming,1.299,0.8590104626054399,27,2
it,-0.049353746248081344,hamming,1.299,0.8590104626054399,27,2
The,0.09256680545793841,hamming,1.299,0.8590104626054399,27,2
speakers,0.03183210450636,hamming,1.299,0.8590104626054399,27,2
were,0.1362742768562938,hamming,1.299,0.8590104626054399,27,2
knowledgeable,-0.028229418928848504,hamming,1.299,0.8590104626054399,27,2
insightful,-0.2730501772745449,hamming,1.299,0.8590104626054399,27,2
learned,-0.05141023694783708,hamming,1.299,0.8590104626054399,27,2
lot,-0.04319678815105302,hamming,1.299,0.8590104626054399,27,2
from,0.005813403123687475,hamming,1.299,0.8590104626054399,27,2
them,-0.04558575554787092,hamming,1.299,0.8590104626054399,27,2
I,0.01163908841364191,hamming,1.299,0.8590349067764087,27,3
had,0.0750018281124723,hamming,1.299,0.8590349067764087,27,3
a,0.08017537394653029,hamming,1.299,0.8590349067764087,27,3
fantastic,-0.3451046197914941,hamming,1.299,0.8590349067764087,27,3
time,-0.042834911886647016,hamming,1.299,0.8590349067764087,27,3
at,-0.027062373852121506,hamming,1.299,0.8590349067764087,27,3
this,-0.09719653307401928,hamming,1.299,0.8590349067764087,27,3
event,-0.024139562599371226,hamming,1.299,0.8590349067764087,27,3
It,0.06853503382854362,hamming,1.299,0.8590349067764087,27,3
was,0.05966818932997251,hamming,1.299,0.8590349067764087,27,3
well,0.02381504761970067,hamming,1.299,0.8590349067764087,27,3
organized,-0.10183978574737211,hamming,1.299,0.8590349067764087,27,3
and,-0.13588074909262224,hamming,1.299,0.8590349067764087,27,3
enjoyed,-0.05119633729149482,hamming,1.299,0.8590349067764087,27,3
every,-0.17916182571015915,hamming,1.299,0.8590349067764087,27,3
moment,-0.06872240741297024,hamming,1.299,0.8590349067764087,27,3
of,-0.007424868238599381,hamming,1.299,0.8590349067764087,27,3
it,-0.03559893505757104,hamming,1.299,0.8590349067764087,27,3
The,0.08971206771445277,hamming,1.299,0.8590349067764087,27,3
speakers,0.026392938793439735,hamming,1.299,0.8590349067764087,27,3
were,0.13613323529995466,hamming,1.299,0.8590349067764087,27,3
knowledgeable,-0.022049757341793888,hamming,1.299,0.8590349067764087,27,3
insightful,-0.25961970196862766,hamming,1.299,0.8590349067764087,27,3
learned,-0.07234156880261959,hamming,1.299,0.8590349067764087,27,3
lot,-0.03388646078689109,hamming,1.299,0.8590349067764087,27,3
from,0.0041707686776037405,hamming,1.299,0.8590349067764087,27,3
them,-0.0388539640381428,hamming,1.299,0.8590349067764087,27,3
I,-0.011223294149430374,hamming,1.299,0.859085043261361,27,4
had,0.06251744844014563,hamming,1.299,0.859085043261361,27,4
a,0.08158963080385072,hamming,1.299,0.859085043261361,27,4
fantastic,-0.34422853367128897,hamming,1.299,0.859085043261361,27,4
time,-0.07059351784809306,hamming,1.299,0.859085043261361,27,4
at,-0.02385757439750829,hamming,1.299,0.859085043261361,27,4
this,-0.10604586076526955,hamming,1.299,0.859085043261361,27,4
event,-0.03920552092179508,hamming,1.299,0.859085043261361,27,4
It,0.0591531768217818,hamming,1.299,0.859085043261361,27,4
was,0.05231478517441712,hamming,1.299,0.859085043261361,27,4
well,0.012441001459151411,hamming,1.299,0.859085043261361,27,4
organized,-0.11309452569541932,hamming,1.299,0.859085043261361,27,4
and,-0.15090444504669506,hamming,1.299,0.859085043261361,27,4
enjoyed,-0.033800423596082624,hamming,1.299,0.859085043261361,27,4
every,-0.16646525047319213,hamming,1.299,0.859085043261361,27,4
moment,-0.08086482839905751,hamming,1.299,0.859085043261361,27,4
of,0.01691766812403886,hamming,1.299,0.859085043261361,27,4
it,-0.038555627983000634,hamming,1.299,0.859085043261361,27,4
The,0.07973701160770749,hamming,1.299,0.859085043261361,27,4
speakers,0.03299221777990326,hamming,1.299,0.859085043261361,27,4
were,0.13987342001845673,hamming,1.299,0.859085043261361,27,4
knowledgeable,-0.03439962542719489,hamming,1.299,0.859085043261361,27,4
insightful,-0.2794446046446727,hamming,1.299,0.859085043261361,27,4
learned,-0.0710621416305001,hamming,1.299,0.859085043261361,27,4
lot,-0.03235121263521241,hamming,1.299,0.859085043261361,27,4
from,0.007002843959030718,hamming,1.299,0.859085043261361,27,4
them,-0.023288960875289828,hamming,1.299,0.859085043261361,27,4
I,0.004379078944357245,hamming,1.299,0.8590583228089915,27,5
had,0.06283927584904991,hamming,1.299,0.8590583228089915,27,5
a,0.09934079938500784,hamming,1.299,0.8590583228089915,27,5
fantastic,-0.34598009256630835,hamming,1.299,0.8590583228089915,27,5
time,-0.05470478106448337,hamming,1.299,0.8590583228089915,27,5
at,-0.029117362847266834,hamming,1.299,0.8590583228089915,27,5
