word,importance,metric,kernel_width,mean_weight,num_features,iteration
learned,-0.06099855111092763,cosine,0.75,0.9768562097140127,27,2
lot,0.04220685212936011,cosine,0.75,0.9768562097140127,27,2
from,-0.008630420277088782,cosine,0.75,0.9768562097140127,27,2
them,-0.010968022722707551,cosine,0.75,0.9768562097140127,27,2
I,-0.03896475686172374,cosine,0.75,0.9768515904678956,27,3
had,0.0421541982703479,cosine,0.75,0.9768515904678956,27,3
a,0.050064142098175696,cosine,0.75,0.9768515904678956,27,3
fantastic,-0.20800544966528134,cosine,0.75,0.9768515904678956,27,3
time,-0.03525332640014605,cosine,0.75,0.9768515904678956,27,3
at,0.008909894572755095,cosine,0.75,0.9768515904678956,27,3
this,-0.0865879398837161,cosine,0.75,0.9768515904678956,27,3
event,-0.013800207472794876,cosine,0.75,0.9768515904678956,27,3
It,0.06381982766818185,cosine,0.75,0.9768515904678956,27,3
was,0.042298071537344537,cosine,0.75,0.9768515904678956,27,3
well,-0.008210083062789416,cosine,0.75,0.9768515904678956,27,3
organized,-0.14870615384770766,cosine,0.75,0.9768515904678956,27,3
and,-0.033174764525082695,cosine,0.75,0.9768515904678956,27,3
enjoyed,0.019690026158318552,cosine,0.75,0.9768515904678956,27,3
every,-0.13125739525982927,cosine,0.75,0.9768515904678956,27,3
moment,-0.04545642533780756,cosine,0.75,0.9768515904678956,27,3
of,-0.007563502447395603,cosine,0.75,0.9768515904678956,27,3
it,-0.014898293883022115,cosine,0.75,0.9768515904678956,27,3
The,0.028798201279177444,cosine,0.75,0.9768515904678956,27,3
speakers,-0.03369843478507832,cosine,0.75,0.9768515904678956,27,3
were,0.06381722068292933,cosine,0.75,0.9768515904678956,27,3
knowledgeable,-0.01787617169038269,cosine,0.75,0.9768515904678956,27,3
insightful,-0.20390387436568508,cosine,0.75,0.9768515904678956,27,3
learned,-0.05571390180977158,cosine,0.75,0.9768515904678956,27,3
lot,0.028320705053651044,cosine,0.75,0.9768515904678956,27,3
from,-0.003724018952303535,cosine,0.75,0.9768515904678956,27,3
them,-0.013217930502723747,cosine,0.75,0.9768515904678956,27,3
I,-0.03155720458428707,cosine,0.75,0.9768854361271146,27,4
had,0.04232825933819524,cosine,0.75,0.9768854361271146,27,4
a,0.04419715568047775,cosine,0.75,0.9768854361271146,27,4
fantastic,-0.19941193037648103,cosine,0.75,0.9768854361271146,27,4
time,-0.03337986583824485,cosine,0.75,0.9768854361271146,27,4
at,0.0007297688500312313,cosine,0.75,0.9768854361271146,27,4
this,-0.0777521428847528,cosine,0.75,0.9768854361271146,27,4
event,-0.0197679978126,cosine,0.75,0.9768854361271146,27,4
It,0.051014643044814845,cosine,0.75,0.9768854361271146,27,4
was,0.05033338167353645,cosine,0.75,0.9768854361271146,27,4
well,-0.003568920106180626,cosine,0.75,0.9768854361271146,27,4
organized,-0.14082362630260137,cosine,0.75,0.9768854361271146,27,4
and,-0.02426829738072427,cosine,0.75,0.9768854361271146,27,4
enjoyed,0.018180443938724946,cosine,0.75,0.9768854361271146,27,4
every,-0.12183939492372176,cosine,0.75,0.9768854361271146,27,4
moment,-0.03521838287714287,cosine,0.75,0.9768854361271146,27,4
of,-0.0006272829485342448,cosine,0.75,0.9768854361271146,27,4
it,-0.02054584155215186,cosine,0.75,0.9768854361271146,27,4
The,0.027938944469304783,cosine,0.75,0.9768854361271146,27,4
speakers,-0.019743134897855882,cosine,0.75,0.9768854361271146,27,4
were,0.04876533836598323,cosine,0.75,0.9768854361271146,27,4
knowledgeable,-0.0034109858606248935,cosine,0.75,0.9768854361271146,27,4
insightful,-0.205734275979987,cosine,0.75,0.9768854361271146,27,4
learned,-0.07411300409857864,cosine,0.75,0.9768854361271146,27,4
lot,0.023573275850473068,cosine,0.75,0.9768854361271146,27,4
from,-0.008495682704900993,cosine,0.75,0.9768854361271146,27,4
them,-0.013044346671996944,cosine,0.75,0.9768854361271146,27,4
I,-0.04502968567897661,cosine,0.75,0.9769067752007177,27,5
had,0.03740819172968994,cosine,0.75,0.9769067752007177,27,5
a,0.04309751892927756,cosine,0.75,0.9769067752007177,27,5
fantastic,-0.19646515658429317,cosine,0.75,0.9769067752007177,27,5
time,-0.03419461041786487,cosine,0.75,0.9769067752007177,27,5
at,-0.001869251255427595,cosine,0.75,0.9769067752007177,27,5
this,-0.08156205627198596,cosine,0.75,0.9769067752007177,27,5
event,-0.018380191164843414,cosine,0.75,0.9769067752007177,27,5
It,0.05986512839157842,cosine,0.75,0.9769067752007177,27,5
was,0.040003835698181875,cosine,0.75,0.9769067752007177,27,5
well,-0.010246613158239269,cosine,0.75,0.9769067752007177,27,5
organized,-0.14259933604575,cosine,0.75,0.9769067752007177,27,5
and,-0.04777975541695165,cosine,0.75,0.9769067752007177,27,5
enjoyed,0.013486577692875937,cosine,0.75,0.9769067752007177,27,5
every,-0.1383496178419745,cosine,0.75,0.9769067752007177,27,5
moment,-0.03032639648094621,cosine,0.75,0.9769067752007177,27,5
of,0.026646199335199485,cosine,0.75,0.9769067752007177,27,5
it,-0.008122494500656179,cosine,0.75,0.9769067752007177,27,5
The,0.041284548544549,cosine,0.75,0.9769067752007177,27,5
speakers,-0.033556067921667106,cosine,0.75,0.9769067752007177,27,5
were,0.05682326473033491,cosine,0.75,0.9769067752007177,27,5
knowledgeable,-0.007955112435584936,cosine,0.75,0.9769067752007177,27,5
insightful,-0.20848628150123125,cosine,0.75,0.9769067752007177,27,5
learned,-0.06317131991260774,cosine,0.75,0.9769067752007177,27,5
lot,0.04141487006098117,cosine,0.75,0.9769067752007177,27,5
from,0.0005168231382535152,cosine,0.75,0.9769067752007177,27,5
them,-0.007249752828397211,cosine,0.75,0.9769067752007177,27,5
I,-0.049871591687946894,cosine,0.75,0.9768680022328863,27,6
had,0.04651977963278986,cosine,0.75,0.9768680022328863,27,6
a,0.04667476945964813,cosine,0.75,0.9768680022328863,27,6
fantastic,-0.20601688336312654,cosine,0.75,0.9768680022328863,27,6
time,-0.04874525262372454,cosine,0.75,0.9768680022328863,27,6
at,0.015225608796669357,cosine,0.75,0.9768680022328863,27,6
this,-0.07789422572359858,cosine,0.75,0.9768680022328863,27,6
event,-0.017348114475045917,cosine,0.75,0.9768680022328863,27,6
It,0.05531167556050892,cosine,0.75,0.9768680022328863,27,6
was,0.05399685236304821,cosine,0.75,0.9768680022328863,27,6
well,-0.01402051379008131,cosine,0.75,0.9768680022328863,27,6
organized,-0.1362400913001165,cosine,0.75,0.9768680022328863,27,6
and,-0.02167786109984679,cosine,0.75,0.9768680022328863,27,6
enjoyed,0.01687996289396887,cosine,0.75,0.9768680022328863,27,6
every,-0.12474722841697383,cosine,0.75,0.9768680022328863,27,6
moment,-0.03269851147251529,cosine,0.75,0.9768680022328863,27,6
of,0.021707760966432173,cosine,0.75,0.9768680022328863,27,6
it,-0.014005793139236418,cosine,0.75,0.9768680022328863,27,6
The,0.022120070267341644,cosine,0.75,0.9768680022328863,27,6
speakers,-0.023124386571643323,cosine,0.75,0.9768680022328863,27,6
were,0.06054272039124455,cosine,0.75,0.9768680022328863,27,6
knowledgeable,-0.006368954602985566,cosine,0.75,0.9768680022328863,27,6
insightful,-0.20155167292686857,cosine,0.75,0.9768680022328863,27,6
learned,-0.06380101413311104,cosine,0.75,0.9768680022328863,27,6
lot,0.03033394808078097,cosine,0.75,0.9768680022328863,27,6
from,-0.004900587879973798,cosine,0.75,0.9768680022328863,27,6
them,-0.018808925762043686,cosine,0.75,0.9768680022328863,27,6
I,-0.04808854775549828,cosine,0.75,0.9768796494988299,27,7
had,0.0405233244680487,cosine,0.75,0.9768796494988299,27,7
a,0.04900551730434484,cosine,0.75,0.9768796494988299,27,7
fantastic,-0.1937662577365308,cosine,0.75,0.9768796494988299,27,7
time,-0.054891163666348476,cosine,0.75,0.9768796494988299,27,7
at,0.009348284898570725,cosine,0.75,0.9768796494988299,27,7
this,-0.07245592026483208,cosine,0.75,0.9768796494988299,27,7
event,-0.0223051284357599,cosine,0.75,0.9768796494988299,27,7
It,0.061812807767669085,cosine,0.75,0.9768796494988299,27,7
was,0.05078916656943288,cosine,0.75,0.9768796494988299,27,7
well,0.002650437640042176,cosine,0.75,0.9768796494988299,27,7
organized,-0.1600145602677814,cosine,0.75,0.9768796494988299,27,7
and,-0.036087427346753874,cosine,0.75,0.9768796494988299,27,7
enjoyed,0.017674780747610395,cosine,0.75,0.9768796494988299,27,7
every,-0.1335145591076771,cosine,0.75,0.9768796494988299,27,7
moment,-0.03638734504365057,cosine,0.75,0.9768796494988299,27,7
of,0.0034774129598558134,cosine,0.75,0.9768796494988299,27,7
it,0.0001962585521865908,cosine,0.75,0.9768796494988299,27,7
The,0.02955442942008797,cosine,0.75,0.9768796494988299,27,7
speakers,-0.028337725292044837,cosine,0.75,0.9768796494988299,27,7
were,0.0648145243841097,cosine,0.75,0.9768796494988299,27,7
knowledgeable,-0.010961990188817891,cosine,0.75,0.9768796494988299,27,7
insightful,-0.20108677347192055,cosine,0.75,0.9768796494988299,27,7
learned,-0.05836845009415,cosine,0.75,0.9768796494988299,27,7
lot,0.03616327140903366,cosine,0.75,0.9768796494988299,27,7
from,-0.007321564603526875,cosine,0.75,0.9768796494988299,27,7
them,-0.017747984967242413,cosine,0.75,0.9768796494988299,27,7
I,-0.036367475741297846,cosine,0.75,0.9768651091978362,27,8
had,0.04159674437294079,cosine,0.75,0.9768651091978362,27,8
a,0.05123262431628986,cosine,0.75,0.9768651091978362,27,8
fantastic,-0.2000740191390831,cosine,0.75,0.9768651091978362,27,8
time,-0.03126875170454086,cosine,0.75,0.9768651091978362,27,8
at,0.01399347223980705,cosine,0.75,0.9768651091978362,27,8
this,-0.08714107780373881,cosine,0.75,0.9768651091978362,27,8
event,-0.031794223394177125,cosine,0.75,0.9768651091978362,27,8
It,0.05239093123718967,cosine,0.75,0.9768651091978362,27,8
was,0.04719894374219739,cosine,0.75,0.9768651091978362,27,8
well,-0.008702702553600086,cosine,0.75,0.9768651091978362,27,8
organized,-0.1398076327848871,cosine,0.75,0.9768651091978362,27,8
and,-0.03686626231999541,cosine,0.75,0.9768651091978362,27,8
enjoyed,0.01761102977062418,cosine,0.75,0.9768651091978362,27,8
every,-0.11339263645786837,cosine,0.75,0.9768651091978362,27,8
moment,-0.04072833904292974,cosine,0.75,0.9768651091978362,27,8
of,0.005452383396516921,cosine,0.75,0.9768651091978362,27,8
it,-0.012009931092174509,cosine,0.75,0.9768651091978362,27,8
The,0.043296490840957415,cosine,0.75,0.9768651091978362,27,8
speakers,-0.03591818425156416,cosine,0.75,0.9768651091978362,27,8
were,0.05967031545943589,cosine,0.75,0.9768651091978362,27,8
knowledgeable,-0.01392320495212714,cosine,0.75,0.9768651091978362,27,8
insightful,-0.2101698624052917,cosine,0.75,0.9768651091978362,27,8
learned,-0.0547400336230768,cosine,0.75,0.9768651091978362,27,8
lot,0.0240557151419858,cosine,0.75,0.9768651091978362,27,8
from,-0.012836007122697174,cosine,0.75,0.9768651091978362,27,8
them,-0.015702015250491676,cosine,0.75,0.9768651091978362,27,8
I,-0.049053649077027785,cosine,0.75,0.976878474115555,27,9
had,0.041157867477254334,cosine,0.75,0.976878474115555,27,9
a,0.049598964160487334,cosine,0.75,0.976878474115555,27,9
fantastic,-0.19359072360687968,cosine,0.75,0.976878474115555,27,9
time,-0.03711749231000103,cosine,0.75,0.976878474115555,27,9
at,0.012107314624418082,cosine,0.75,0.976878474115555,27,9
this,-0.08529917606399873,cosine,0.75,0.976878474115555,27,9
event,-0.016073659147948276,cosine,0.75,0.976878474115555,27,9
It,0.06067472955626519,cosine,0.75,0.976878474115555,27,9
was,0.042981426714588,cosine,0.75,0.976878474115555,27,9
well,-0.0071412332048982185,cosine,0.75,0.976878474115555,27,9
organized,-0.14277426152725395,cosine,0.75,0.976878474115555,27,9
and,-0.032371249516169195,cosine,0.75,0.976878474115555,27,9
enjoyed,0.005945952670143705,cosine,0.75,0.976878474115555,27,9
every,-0.1336689808757955,cosine,0.75,0.976878474115555,27,9
moment,-0.04641080974403096,cosine,0.75,0.976878474115555,27,9
of,0.0017292233441614574,cosine,0.75,0.976878474115555,27,9
it,-0.02264052856677145,cosine,0.75,0.976878474115555,27,9
The,0.04226528090580262,cosine,0.75,0.976878474115555,27,9
speakers,-0.030896901076291144,cosine,0.75,0.976878474115555,27,9
were,0.055893443885838216,cosine,0.75,0.976878474115555,27,9
knowledgeable,-0.006456242105761542,cosine,0.75,0.976878474115555,27,9
insightful,-0.20604225223840958,cosine,0.75,0.976878474115555,27,9
learned,-0.052916884526653094,cosine,0.75,0.976878474115555,27,9
lot,0.03311743101686476,cosine,0.75,0.976878474115555,27,9
from,-0.00341489271764156,cosine,0.75,0.976878474115555,27,9
them,-0.019213889650720684,cosine,0.75,0.976878474115555,27,9
I,-0.041345772390571085,hamming,20.25,0.999888040868917,27,0
had,0.02910900695526967,hamming,20.25,0.999888040868917,27,0
a,0.049470330926224874,hamming,20.25,0.999888040868917,27,0
fantastic,-0.2045770433880188,hamming,20.25,0.999888040868917,27,0
time,-0.030875998703536398,hamming,20.25,0.999888040868917,27,0
at,0.016012488815285865,hamming,20.25,0.999888040868917,27,0
this,-0.08534040931778912,hamming,20.25,0.999888040868917,27,0
event,-0.0036057625456183662,hamming,20.25,0.999888040868917,27,0
It,0.060642968091491396,hamming,20.25,0.999888040868917,27,0
was,0.050690317459315924,hamming,20.25,0.999888040868917,27,0
well,-0.010864079185175613,hamming,20.25,0.999888040868917,27,0
organized,-0.13456234432864927,hamming,20.25,0.999888040868917,27,0
and,-0.025395290478309206,hamming,20.25,0.999888040868917,27,0
enjoyed,0.013205419624081099,hamming,20.25,0.999888040868917,27,0
every,-0.13966635460283486,hamming,20.25,0.999888040868917,27,0
moment,-0.03715263959050379,hamming,20.25,0.999888040868917,27,0
of,0.015476510739137157,hamming,20.25,0.999888040868917,27,0
it,-0.026770370348965115,hamming,20.25,0.999888040868917,27,0
The,0.04655460771959383,hamming,20.25,0.999888040868917,27,0
speakers,-0.036688811803238304,hamming,20.25,0.999888040868917,27,0
were,0.06000328966087595,hamming,20.25,0.999888040868917,27,0
knowledgeable,-0.009009191864236253,hamming,20.25,0.999888040868917,27,0
insightful,-0.20542168596962285,hamming,20.25,0.999888040868917,27,0
learned,-0.07457245167926203,hamming,20.25,0.999888040868917,27,0
lot,0.04086742204532222,hamming,20.25,0.999888040868917,27,0
from,-0.00045838678933769685,hamming,20.25,0.999888040868917,27,0
them,-0.011832858519686712,hamming,20.25,0.999888040868917,27,0
I,-0.03693574277146417,hamming,20.25,0.9998880456980691,27,1
had,0.04332126917925678,hamming,20.25,0.9998880456980691,27,1
a,0.050864808583689976,hamming,20.25,0.9998880456980691,27,1
fantastic,-0.19891110673648152,hamming,20.25,0.9998880456980691,27,1
time,-0.04787045904806429,hamming,20.25,0.9998880456980691,27,1
at,0.001559770231901207,hamming,20.25,0.9998880456980691,27,1
this,-0.10035079162748159,hamming,20.25,0.9998880456980691,27,1
event,-0.02579403726756935,hamming,20.25,0.9998880456980691,27,1
It,0.05822516428521197,hamming,20.25,0.9998880456980691,27,1
was,0.05172089103502831,hamming,20.25,0.9998880456980691,27,1
well,-0.007854796453746316,hamming,20.25,0.9998880456980691,27,1
organized,-0.1688780951969907,hamming,20.25,0.9998880456980691,27,1
and,-0.03951215916672187,hamming,20.25,0.9998880456980691,27,1
enjoyed,0.01268511834604939,hamming,20.25,0.9998880456980691,27,1
every,-0.126829504542667,hamming,20.25,0.9998880456980691,27,1
moment,-0.034043160652346284,hamming,20.25,0.9998880456980691,27,1
of,0.009604961285695924,hamming,20.25,0.9998880456980691,27,1
it,-0.021056963652147313,hamming,20.25,0.9998880456980691,27,1
The,0.036068142317404496,hamming,20.25,0.9998880456980691,27,1
speakers,-0.026304854326058582,hamming,20.25,0.9998880456980691,27,1
were,0.050623166428121744,hamming,20.25,0.9998880456980691,27,1
knowledgeable,-0.007273206753444398,hamming,20.25,0.9998880456980691,27,1
insightful,-0.20772204519809068,hamming,20.25,0.9998880456980691,27,1
learned,-0.07126444030588422,hamming,20.25,0.9998880456980691,27,1
lot,0.032490018454987744,hamming,20.25,0.9998880456980691,27,1
from,-0.010724192516878915,hamming,20.25,0.9998880456980691,27,1
them,-0.0006140085356405401,hamming,20.25,0.9998880456980691,27,1
I,-0.046140625446063746,hamming,20.25,0.9998879812741724,27,2
had,0.041134799483322645,hamming,20.25,0.9998879812741724,27,2
a,0.05222592731219694,hamming,20.25,0.9998879812741724,27,2
fantastic,-0.20464283532546215,hamming,20.25,0.9998879812741724,27,2
time,-0.0375536518699067,hamming,20.25,0.9998879812741724,27,2
at,0.009257400937317709,hamming,20.25,0.9998879812741724,27,2
this,-0.07989980894371958,hamming,20.25,0.9998879812741724,27,2
event,-0.02302789630616386,hamming,20.25,0.9998879812741724,27,2
It,0.0687631170260636,hamming,20.25,0.9998879812741724,27,2
was,0.056955865378702814,hamming,20.25,0.9998879812741724,27,2
well,-0.010415916462355906,hamming,20.25,0.9998879812741724,27,2
organized,-0.1379993607842396,hamming,20.25,0.9998879812741724,27,2
and,-0.038185032990117475,hamming,20.25,0.9998879812741724,27,2
enjoyed,0.011489624936572853,hamming,20.25,0.9998879812741724,27,2
every,-0.12426763670989521,hamming,20.25,0.9998879812741724,27,2
moment,-0.048861278845621754,hamming,20.25,0.9998879812741724,27,2
of,0.014698828610825209,hamming,20.25,0.9998879812741724,27,2
it,-0.011045735248986445,hamming,20.25,0.9998879812741724,27,2
The,0.043764433004063207,hamming,20.25,0.9998879812741724,27,2
speakers,-0.024334124860687156,hamming,20.25,0.9998879812741724,27,2
were,0.0616328530974705,hamming,20.25,0.9998879812741724,27,2
knowledgeable,-0.0014714714327084847,hamming,20.25,0.9998879812741724,27,2
insightful,-0.21929821553012568,hamming,20.25,0.9998879812741724,27,2
learned,-0.07190122935470535,hamming,20.25,0.9998879812741724,27,2
lot,0.04084736989093843,hamming,20.25,0.9998879812741724,27,2
from,-0.019657352182748528,hamming,20.25,0.9998879812741724,27,2
them,-0.009833586791669721,hamming,20.25,0.9998879812741724,27,2
I,-0.03776274496101834,hamming,20.25,0.9998880286343345,27,3
had,0.04584325126697952,hamming,20.25,0.9998880286343345,27,3
a,0.04423369170252959,hamming,20.25,0.9998880286343345,27,3
fantastic,-0.20518254694559265,hamming,20.25,0.9998880286343345,27,3
time,-0.050316666699665676,hamming,20.25,0.9998880286343345,27,3
at,-0.0011254464226858596,hamming,20.25,0.9998880286343345,27,3
this,-0.07652971452015607,hamming,20.25,0.9998880286343345,27,3
event,-0.023131472988303262,hamming,20.25,0.9998880286343345,27,3
It,0.05962813755982887,hamming,20.25,0.9998880286343345,27,3
was,0.03959658242115005,hamming,20.25,0.9998880286343345,27,3
well,-0.0017857814505016544,hamming,20.25,0.9998880286343345,27,3
organized,-0.15691984268087283,hamming,20.25,0.9998880286343345,27,3
and,-0.03948422187017645,hamming,20.25,0.9998880286343345,27,3
enjoyed,0.015216594957191146,hamming,20.25,0.9998880286343345,27,3
every,-0.13003473083944359,hamming,20.25,0.9998880286343345,27,3
moment,-0.03696395091704305,hamming,20.25,0.9998880286343345,27,3
of,0.005971505134952728,hamming,20.25,0.9998880286343345,27,3
it,-0.018135835397884655,hamming,20.25,0.9998880286343345,27,3
The,0.03339602007072523,hamming,20.25,0.9998880286343345,27,3
speakers,-0.028295419987079604,hamming,20.25,0.9998880286343345,27,3
were,0.06220037778427533,hamming,20.25,0.9998880286343345,27,3
knowledgeable,-0.003241124040569222,hamming,20.25,0.9998880286343345,27,3
insightful,-0.21839478813933613,hamming,20.25,0.9998880286343345,27,3
learned,-0.07713613252740507,hamming,20.25,0.9998880286343345,27,3
lot,0.03037165251218775,hamming,20.25,0.9998880286343345,27,3
from,-0.011940502906288715,hamming,20.25,0.9998880286343345,27,3
them,-0.010251666446458557,hamming,20.25,0.9998880286343345,27,3
I,-0.04263312853672282,hamming,20.25,0.9998880588112095,27,4
had,0.0465252351714999,hamming,20.25,0.9998880588112095,27,4
a,0.05546649220889375,hamming,20.25,0.9998880588112095,27,4
fantastic,-0.20651073781274584,hamming,20.25,0.9998880588112095,27,4
time,-0.0318615765641857,hamming,20.25,0.9998880588112095,27,4
at,0.010920419540606493,hamming,20.25,0.9998880588112095,27,4
this,-0.08298569000967417,hamming,20.25,0.9998880588112095,27,4
event,-0.010477373327849156,hamming,20.25,0.9998880588112095,27,4
It,0.05863650035200712,hamming,20.25,0.9998880588112095,27,4
was,0.05277092691269697,hamming,20.25,0.9998880588112095,27,4
well,-0.024358827026340537,hamming,20.25,0.9998880588112095,27,4
organized,-0.12828330432505075,hamming,20.25,0.9998880588112095,27,4
and,-0.032518227108295696,hamming,20.25,0.9998880588112095,27,4
enjoyed,0.011952350227498357,hamming,20.25,0.9998880588112095,27,4
every,-0.11533073392138192,hamming,20.25,0.9998880588112095,27,4
moment,-0.03912273081731667,hamming,20.25,0.9998880588112095,27,4
of,0.008943185995659216,hamming,20.25,0.9998880588112095,27,4
it,-0.01706392714900475,hamming,20.25,0.9998880588112095,27,4
The,0.026783888724323374,hamming,20.25,0.9998880588112095,27,4
speakers,-0.028847639244630546,hamming,20.25,0.9998880588112095,27,4
were,0.0664457394117916,hamming,20.25,0.9998880588112095,27,4
knowledgeable,-4.779365159269126e-05,hamming,20.25,0.9998880588112095,27,4
insightful,-0.2043330883970325,hamming,20.25,0.9998880588112095,27,4
learned,-0.07595127069816739,hamming,20.25,0.9998880588112095,27,4
lot,0.02886120965721102,hamming,20.25,0.9998880588112095,27,4
from,-0.009205479720113884,hamming,20.25,0.9998880588112095,27,4
them,-0.01601143323651054,hamming,20.25,0.9998880588112095,27,4
I,-0.04570370090550506,hamming,20.25,0.9998881592393141,27,5
had,0.03648256634484788,hamming,20.25,0.9998881592393141,27,5
a,0.04609695985675311,hamming,20.25,0.9998881592393141,27,5
fantastic,-0.19875044441543108,hamming,20.25,0.9998881592393141,27,5
time,-0.04225064597859078,hamming,20.25,0.9998881592393141,27,5
at,-0.00961226855154506,hamming,20.25,0.9998881592393141,27,5
this,-0.08866872627671786,hamming,20.25,0.9998881592393141,27,5
event,-0.01790377680188615,hamming,20.25,0.9998881592393141,27,5
It,0.057936896165523596,hamming,20.25,0.9998881592393141,27,5
was,0.04291857512899526,hamming,20.25,0.9998881592393141,27,5
well,-0.012184933829680621,hamming,20.25,0.9998881592393141,27,5
organized,-0.14322993425343725,hamming,20.25,0.9998881592393141,27,5
and,-0.024287524994345305,hamming,20.25,0.9998881592393141,27,5
enjoyed,0.013976391652816125,hamming,20.25,0.9998881592393141,27,5
