word,importance,metric,kernel_width,mean_weight,num_features,iteration
this,-0.28729606354049797,cosine,0.1925,0.1343661036854104,27,4
event,-0.06332030797503475,cosine,0.1925,0.1343661036854104,27,4
It,0.056456024577112206,cosine,0.1925,0.1343661036854104,27,4
was,0.05622574176018213,cosine,0.1925,0.1343661036854104,27,4
wlel,-0.03228724935692926,cosine,0.1925,0.1343661036854104,27,4
orngaiezd,-0.0963442625314795,cosine,0.1925,0.1343661036854104,27,4
and,-0.2909006828561881,cosine,0.1925,0.1343661036854104,27,4
eyojned,-0.029479795113139425,cosine,0.1925,0.1343661036854104,27,4
evrey,0.03390398397453174,cosine,0.1925,0.1343661036854104,27,4
moment,-0.09900382315873403,cosine,0.1925,0.1343661036854104,27,4
of,-0.0009460120049784774,cosine,0.1925,0.1343661036854104,27,4
it,0.023926420853340263,cosine,0.1925,0.1343661036854104,27,4
The,0.14191019848207218,cosine,0.1925,0.1343661036854104,27,4
speakers,-0.0502363937692787,cosine,0.1925,0.1343661036854104,27,4
were,0.12703638555764257,cosine,0.1925,0.1343661036854104,27,4
konwledgaeble,-0.030710582975972758,cosine,0.1925,0.1343661036854104,27,4
insihgftul,-0.20599652339117713,cosine,0.1925,0.1343661036854104,27,4
laerned,-0.004001561280109981,cosine,0.1925,0.1343661036854104,27,4
lot,0.15146909058242786,cosine,0.1925,0.1343661036854104,27,4
from,0.04025657924675742,cosine,0.1925,0.1343661036854104,27,4
them,-0.018378372365620555,cosine,0.1925,0.1343661036854104,27,4
I,-0.15836517834949188,cosine,0.1925,0.13472391191831537,27,5
had,0.014038450399463318,cosine,0.1925,0.13472391191831537,27,5
a,0.20607123462137023,cosine,0.1925,0.13472391191831537,27,5
fitsnatac,-0.18613420700730782,cosine,0.1925,0.13472391191831537,27,5
time,0.027116927563331228,cosine,0.1925,0.13472391191831537,27,5
at,-0.06580708954980695,cosine,0.1925,0.13472391191831537,27,5
this,-0.28711819437248143,cosine,0.1925,0.13472391191831537,27,5
event,-0.04220375870553058,cosine,0.1925,0.13472391191831537,27,5
It,0.06771950777230033,cosine,0.1925,0.13472391191831537,27,5
was,0.03722591246822747,cosine,0.1925,0.13472391191831537,27,5
wlel,-0.015075411336256552,cosine,0.1925,0.13472391191831537,27,5
orngaiezd,-0.09317888098436226,cosine,0.1925,0.13472391191831537,27,5
and,-0.2878170828482802,cosine,0.1925,0.13472391191831537,27,5
eyojned,-0.03550802372537976,cosine,0.1925,0.13472391191831537,27,5
evrey,0.020291733831383066,cosine,0.1925,0.13472391191831537,27,5
moment,-0.10544388558543509,cosine,0.1925,0.13472391191831537,27,5
of,0.03169992620258386,cosine,0.1925,0.13472391191831537,27,5
it,0.012900475876527985,cosine,0.1925,0.13472391191831537,27,5
The,0.12272222728097872,cosine,0.1925,0.13472391191831537,27,5
speakers,-0.043389236854845366,cosine,0.1925,0.13472391191831537,27,5
were,0.12428631734211738,cosine,0.1925,0.13472391191831537,27,5
konwledgaeble,-0.034121549202434584,cosine,0.1925,0.13472391191831537,27,5
insihgftul,-0.21128337889991555,cosine,0.1925,0.13472391191831537,27,5
laerned,-0.02105399508688551,cosine,0.1925,0.13472391191831537,27,5
lot,0.149103266768282,cosine,0.1925,0.13472391191831537,27,5
from,0.04757561717280401,cosine,0.1925,0.13472391191831537,27,5
them,-0.024656497844599206,cosine,0.1925,0.13472391191831537,27,5
I,-0.14943686408076248,cosine,0.1925,0.13471689390560077,27,6
had,-0.02252741381958557,cosine,0.1925,0.13471689390560077,27,6
a,0.201503112378927,cosine,0.1925,0.13471689390560077,27,6
fitsnatac,-0.1640176834207742,cosine,0.1925,0.13471689390560077,27,6
time,0.05819349838079112,cosine,0.1925,0.13471689390560077,27,6
at,-0.055084982604360566,cosine,0.1925,0.13471689390560077,27,6
this,-0.26776238142794806,cosine,0.1925,0.13471689390560077,27,6
event,-0.06552202017586757,cosine,0.1925,0.13471689390560077,27,6
It,0.054805760035449284,cosine,0.1925,0.13471689390560077,27,6
was,0.04231640720588966,cosine,0.1925,0.13471689390560077,27,6
wlel,-0.0002514309031057429,cosine,0.1925,0.13471689390560077,27,6
orngaiezd,-0.10864314637265318,cosine,0.1925,0.13471689390560077,27,6
and,-0.2883183851099116,cosine,0.1925,0.13471689390560077,27,6
eyojned,-0.04494334180529497,cosine,0.1925,0.13471689390560077,27,6
evrey,0.01666281845843549,cosine,0.1925,0.13471689390560077,27,6
moment,-0.09309250186592417,cosine,0.1925,0.13471689390560077,27,6
of,0.010677556188316211,cosine,0.1925,0.13471689390560077,27,6
it,0.0022566211555427275,cosine,0.1925,0.13471689390560077,27,6
The,0.11420558767363688,cosine,0.1925,0.13471689390560077,27,6
speakers,-0.05209174919459426,cosine,0.1925,0.13471689390560077,27,6
were,0.15484005833020353,cosine,0.1925,0.13471689390560077,27,6
konwledgaeble,-0.02840700899512373,cosine,0.1925,0.13471689390560077,27,6
insihgftul,-0.22922276326669053,cosine,0.1925,0.13471689390560077,27,6
laerned,-0.013342271832991992,cosine,0.1925,0.13471689390560077,27,6
lot,0.14875557061241373,cosine,0.1925,0.13471689390560077,27,6
from,0.05699488506007873,cosine,0.1925,0.13471689390560077,27,6
them,-0.014035761555900413,cosine,0.1925,0.13471689390560077,27,6
I,-0.1454008356742757,cosine,0.1925,0.1346873090019566,27,7
had,-0.0025657400095540667,cosine,0.1925,0.1346873090019566,27,7
a,0.20352186833906613,cosine,0.1925,0.1346873090019566,27,7
fitsnatac,-0.17748424874843413,cosine,0.1925,0.1346873090019566,27,7
time,0.027835513410036844,cosine,0.1925,0.1346873090019566,27,7
at,-0.06413650968251083,cosine,0.1925,0.1346873090019566,27,7
this,-0.271199163441985,cosine,0.1925,0.1346873090019566,27,7
event,-0.05882242446724912,cosine,0.1925,0.1346873090019566,27,7
It,0.05541176436330798,cosine,0.1925,0.1346873090019566,27,7
was,0.042939260359630645,cosine,0.1925,0.1346873090019566,27,7
wlel,0.010975102610872933,cosine,0.1925,0.1346873090019566,27,7
orngaiezd,-0.09776339418729708,cosine,0.1925,0.1346873090019566,27,7
and,-0.2883686357593319,cosine,0.1925,0.1346873090019566,27,7
eyojned,-0.033123196207479555,cosine,0.1925,0.1346873090019566,27,7
evrey,0.025329743345913234,cosine,0.1925,0.1346873090019566,27,7
moment,-0.10909636154909234,cosine,0.1925,0.1346873090019566,27,7
of,0.014105552115631753,cosine,0.1925,0.1346873090019566,27,7
it,0.002300510582031772,cosine,0.1925,0.1346873090019566,27,7
The,0.11271253083461179,cosine,0.1925,0.1346873090019566,27,7
speakers,-0.04479942527032202,cosine,0.1925,0.1346873090019566,27,7
were,0.1244800106407973,cosine,0.1925,0.1346873090019566,27,7
konwledgaeble,-0.043813241366127784,cosine,0.1925,0.1346873090019566,27,7
insihgftul,-0.23583783697960303,cosine,0.1925,0.1346873090019566,27,7
laerned,-0.0011153188819653694,cosine,0.1925,0.1346873090019566,27,7
lot,0.1588730231195597,cosine,0.1925,0.1346873090019566,27,7
from,0.05558063705432139,cosine,0.1925,0.1346873090019566,27,7
them,-0.0196582481719432,cosine,0.1925,0.1346873090019566,27,7
I,-0.14601572729249754,cosine,0.1925,0.13474371010544844,27,8
had,-0.00915109416936557,cosine,0.1925,0.13474371010544844,27,8
a,0.22945767827509897,cosine,0.1925,0.13474371010544844,27,8
fitsnatac,-0.1753192735399252,cosine,0.1925,0.13474371010544844,27,8
time,0.05842242042220739,cosine,0.1925,0.13474371010544844,27,8
at,-0.06750700371525478,cosine,0.1925,0.13474371010544844,27,8
this,-0.27094984531006644,cosine,0.1925,0.13474371010544844,27,8
event,-0.05398249424017713,cosine,0.1925,0.13474371010544844,27,8
It,0.09799863958665846,cosine,0.1925,0.13474371010544844,27,8
was,0.05016221278238376,cosine,0.1925,0.13474371010544844,27,8
wlel,0.005360249811546289,cosine,0.1925,0.13474371010544844,27,8
orngaiezd,-0.08918310971180084,cosine,0.1925,0.13474371010544844,27,8
and,-0.27295256213703645,cosine,0.1925,0.13474371010544844,27,8
eyojned,0.0014669667133826332,cosine,0.1925,0.13474371010544844,27,8
evrey,0.034303847380835806,cosine,0.1925,0.13474371010544844,27,8
moment,-0.10965825810444259,cosine,0.1925,0.13474371010544844,27,8
of,0.019165459688649522,cosine,0.1925,0.13474371010544844,27,8
it,0.00613677867240933,cosine,0.1925,0.13474371010544844,27,8
The,0.11960605343993932,cosine,0.1925,0.13474371010544844,27,8
speakers,-0.052188372694050474,cosine,0.1925,0.13474371010544844,27,8
were,0.15069879871554626,cosine,0.1925,0.13474371010544844,27,8
konwledgaeble,-0.03736603042519894,cosine,0.1925,0.13474371010544844,27,8
insihgftul,-0.20520722006250988,cosine,0.1925,0.13474371010544844,27,8
laerned,-0.015878275253975404,cosine,0.1925,0.13474371010544844,27,8
lot,0.1564505524011705,cosine,0.1925,0.13474371010544844,27,8
from,0.05233121133263086,cosine,0.1925,0.13474371010544844,27,8
them,-0.017177246354130475,cosine,0.1925,0.13474371010544844,27,8
I,-0.16771456645229652,cosine,0.1925,0.13438104303894222,27,9
had,0.017909338856691197,cosine,0.1925,0.13438104303894222,27,9
a,0.19930439481249204,cosine,0.1925,0.13438104303894222,27,9
fitsnatac,-0.19487481933325157,cosine,0.1925,0.13438104303894222,27,9
time,0.04313817745755953,cosine,0.1925,0.13438104303894222,27,9
at,-0.073531611561277,cosine,0.1925,0.13438104303894222,27,9
this,-0.2543947218572352,cosine,0.1925,0.13438104303894222,27,9
event,-0.057007862273825816,cosine,0.1925,0.13438104303894222,27,9
It,0.05793934446290049,cosine,0.1925,0.13438104303894222,27,9
was,0.030972581259243088,cosine,0.1925,0.13438104303894222,27,9
wlel,-0.015797242513504773,cosine,0.1925,0.13438104303894222,27,9
orngaiezd,-0.09844767967766813,cosine,0.1925,0.13438104303894222,27,9
and,-0.2918644529909077,cosine,0.1925,0.13438104303894222,27,9
eyojned,-0.037311440031340494,cosine,0.1925,0.13438104303894222,27,9
evrey,0.02829204412927122,cosine,0.1925,0.13438104303894222,27,9
moment,-0.12975075339587622,cosine,0.1925,0.13438104303894222,27,9
of,-0.01840317280340042,cosine,0.1925,0.13438104303894222,27,9
it,0.008161523637854483,cosine,0.1925,0.13438104303894222,27,9
The,0.12208323337354045,cosine,0.1925,0.13438104303894222,27,9
speakers,-0.05265992244860652,cosine,0.1925,0.13438104303894222,27,9
were,0.12945324080895718,cosine,0.1925,0.13438104303894222,27,9
konwledgaeble,-0.03681889537107383,cosine,0.1925,0.13438104303894222,27,9
insihgftul,-0.22404861852036279,cosine,0.1925,0.13438104303894222,27,9
laerned,-0.03475303746086819,cosine,0.1925,0.13438104303894222,27,9
lot,0.14033811514047073,cosine,0.1925,0.13438104303894222,27,9
from,0.04767455560335154,cosine,0.1925,0.13438104303894222,27,9
them,-0.03917406331879347,cosine,0.1925,0.13438104303894222,27,9
I,-0.1411544820065725,hamming,1.299,0.8589997032371621,27,0
had,-0.00011781788367773549,hamming,1.299,0.8589997032371621,27,0
a,0.2012115375353559,hamming,1.299,0.8589997032371621,27,0
fitsnatac,-0.1737678289709808,hamming,1.299,0.8589997032371621,27,0
time,0.03704101486913059,hamming,1.299,0.8589997032371621,27,0
at,-0.06268374914365482,hamming,1.299,0.8589997032371621,27,0
this,-0.27057466593161267,hamming,1.299,0.8589997032371621,27,0
event,-0.05305540541213347,hamming,1.299,0.8589997032371621,27,0
It,0.09810014068858837,hamming,1.299,0.8589997032371621,27,0
was,0.036346652996631125,hamming,1.299,0.8589997032371621,27,0
wlel,0.012485793080740206,hamming,1.299,0.8589997032371621,27,0
orngaiezd,-0.08097358280614488,hamming,1.299,0.8589997032371621,27,0
and,-0.29581967559785166,hamming,1.299,0.8589997032371621,27,0
eyojned,0.005930761191840726,hamming,1.299,0.8589997032371621,27,0
evrey,0.03623232620943788,hamming,1.299,0.8589997032371621,27,0
moment,-0.10245994038895999,hamming,1.299,0.8589997032371621,27,0
of,0.025194393567242356,hamming,1.299,0.8589997032371621,27,0
it,0.011988985742302793,hamming,1.299,0.8589997032371621,27,0
The,0.12159473186779812,hamming,1.299,0.8589997032371621,27,0
speakers,-0.06235749730894432,hamming,1.299,0.8589997032371621,27,0
were,0.10483212166767214,hamming,1.299,0.8589997032371621,27,0
konwledgaeble,-0.04900852489373256,hamming,1.299,0.8589997032371621,27,0
insihgftul,-0.21803529011968428,hamming,1.299,0.8589997032371621,27,0
laerned,-0.021364765676336692,hamming,1.299,0.8589997032371621,27,0
lot,0.1345236662914725,hamming,1.299,0.8589997032371621,27,0
from,0.0473949504073186,hamming,1.299,0.8589997032371621,27,0
them,-0.035151401725112635,hamming,1.299,0.8589997032371621,27,0
I,-0.14242010340465727,hamming,1.299,0.859034925364314,27,1
had,-0.0017838976091637377,hamming,1.299,0.859034925364314,27,1
a,0.20695457973355025,hamming,1.299,0.859034925364314,27,1
fitsnatac,-0.17206887477132163,hamming,1.299,0.859034925364314,27,1
time,0.04542981315918149,hamming,1.299,0.859034925364314,27,1
at,-0.06290735001518784,hamming,1.299,0.859034925364314,27,1
this,-0.25926555015560976,hamming,1.299,0.859034925364314,27,1
event,-0.0630178244142302,hamming,1.299,0.859034925364314,27,1
It,0.07216714538230695,hamming,1.299,0.859034925364314,27,1
was,0.025472250675791633,hamming,1.299,0.859034925364314,27,1
wlel,0.029101830327589173,hamming,1.299,0.859034925364314,27,1
orngaiezd,-0.07705616458720692,hamming,1.299,0.859034925364314,27,1
and,-0.29088007707055996,hamming,1.299,0.859034925364314,27,1
eyojned,-0.011969314488248516,hamming,1.299,0.859034925364314,27,1
evrey,0.035958793615587875,hamming,1.299,0.859034925364314,27,1
moment,-0.10683261404007655,hamming,1.299,0.859034925364314,27,1
of,0.026704702994401655,hamming,1.299,0.859034925364314,27,1
it,0.013561550054887439,hamming,1.299,0.859034925364314,27,1
The,0.11546522898055828,hamming,1.299,0.859034925364314,27,1
speakers,-0.06387342191711064,hamming,1.299,0.859034925364314,27,1
were,0.11729945903479037,hamming,1.299,0.859034925364314,27,1
konwledgaeble,-0.046017053522079195,hamming,1.299,0.859034925364314,27,1
insihgftul,-0.22510660089177098,hamming,1.299,0.859034925364314,27,1
laerned,-0.021802996138420426,hamming,1.299,0.859034925364314,27,1
lot,0.12862379917249075,hamming,1.299,0.859034925364314,27,1
from,0.06555213097748627,hamming,1.299,0.859034925364314,27,1
them,-0.029491007604257425,hamming,1.299,0.859034925364314,27,1
I,-0.1348489555230693,hamming,1.299,0.8590167672221249,27,2
had,0.018707846743955602,hamming,1.299,0.8590167672221249,27,2
a,0.20663525940874763,hamming,1.299,0.8590167672221249,27,2
fitsnatac,-0.1781937042229588,hamming,1.299,0.8590167672221249,27,2
time,0.04572845927520922,hamming,1.299,0.8590167672221249,27,2
at,-0.05909296036483925,hamming,1.299,0.8590167672221249,27,2
this,-0.2699784111747767,hamming,1.299,0.8590167672221249,27,2
event,-0.04867649162742854,hamming,1.299,0.8590167672221249,27,2
It,0.1009530007697647,hamming,1.299,0.8590167672221249,27,2
was,0.03720415078175963,hamming,1.299,0.8590167672221249,27,2
wlel,-0.00969363583527497,hamming,1.299,0.8590167672221249,27,2
orngaiezd,-0.07805966316979718,hamming,1.299,0.8590167672221249,27,2
and,-0.29359688120871413,hamming,1.299,0.8590167672221249,27,2
eyojned,-0.0009440862079041706,hamming,1.299,0.8590167672221249,27,2
evrey,0.034449826784272546,hamming,1.299,0.8590167672221249,27,2
moment,-0.10447284324399811,hamming,1.299,0.8590167672221249,27,2
of,0.029065920865153468,hamming,1.299,0.8590167672221249,27,2
it,0.012461312227181439,hamming,1.299,0.8590167672221249,27,2
The,0.1251572017318225,hamming,1.299,0.8590167672221249,27,2
speakers,-0.049671651121634186,hamming,1.299,0.8590167672221249,27,2
were,0.10878739410756627,hamming,1.299,0.8590167672221249,27,2
konwledgaeble,-0.0485137901789268,hamming,1.299,0.8590167672221249,27,2
insihgftul,-0.21310722749971794,hamming,1.299,0.8590167672221249,27,2
laerned,-0.010235152624348756,hamming,1.299,0.8590167672221249,27,2
lot,0.12864919782451348,hamming,1.299,0.8590167672221249,27,2
from,0.057537152622557215,hamming,1.299,0.8590167672221249,27,2
them,-0.026098761390784098,hamming,1.299,0.8590167672221249,27,2
I,-0.1391659367963417,hamming,1.299,0.8590130394716309,27,3
had,0.002217763745295943,hamming,1.299,0.8590130394716309,27,3
a,0.20262103082253946,hamming,1.299,0.8590130394716309,27,3
fitsnatac,-0.186389721793701,hamming,1.299,0.8590130394716309,27,3
time,0.039216891446950855,hamming,1.299,0.8590130394716309,27,3
at,-0.050497533180028156,hamming,1.299,0.8590130394716309,27,3
this,-0.2527027902254664,hamming,1.299,0.8590130394716309,27,3
event,-0.04321659090064288,hamming,1.299,0.8590130394716309,27,3
It,0.09344857871171164,hamming,1.299,0.8590130394716309,27,3
was,0.029569787437669963,hamming,1.299,0.8590130394716309,27,3
wlel,-0.01745301767126698,hamming,1.299,0.8590130394716309,27,3
orngaiezd,-0.07546239608792014,hamming,1.299,0.8590130394716309,27,3
and,-0.28395847679578995,hamming,1.299,0.8590130394716309,27,3
eyojned,0.005972877326256021,hamming,1.299,0.8590130394716309,27,3
evrey,0.03684288924289261,hamming,1.299,0.8590130394716309,27,3
moment,-0.10434241291648183,hamming,1.299,0.8590130394716309,27,3
of,0.0027184205209882565,hamming,1.299,0.8590130394716309,27,3
it,0.00783276650295261,hamming,1.299,0.8590130394716309,27,3
The,0.12361765785798115,hamming,1.299,0.8590130394716309,27,3
speakers,-0.058495274556861945,hamming,1.299,0.8590130394716309,27,3
were,0.11966902633859124,hamming,1.299,0.8590130394716309,27,3
konwledgaeble,-0.04784415432075679,hamming,1.299,0.8590130394716309,27,3
insihgftul,-0.2233298594443518,hamming,1.299,0.8590130394716309,27,3
laerned,-0.016718199521650403,hamming,1.299,0.8590130394716309,27,3
lot,0.13438588265153742,hamming,1.299,0.8590130394716309,27,3
from,0.04631188185379789,hamming,1.299,0.8590130394716309,27,3
them,-0.027662244472658148,hamming,1.299,0.8590130394716309,27,3
I,-0.14266872899671024,hamming,1.299,0.859030603949323,27,4
had,-0.004925406912083432,hamming,1.299,0.859030603949323,27,4
a,0.20668870718561372,hamming,1.299,0.859030603949323,27,4
fitsnatac,-0.18443783712722914,hamming,1.299,0.859030603949323,27,4
time,0.04012966779376721,hamming,1.299,0.859030603949323,27,4
at,-0.0488267547828823,hamming,1.299,0.859030603949323,27,4
this,-0.2565550780554078,hamming,1.299,0.859030603949323,27,4
event,-0.06097866416058171,hamming,1.299,0.859030603949323,27,4
It,0.08948531001298608,hamming,1.299,0.859030603949323,27,4
was,0.038753308368083744,hamming,1.299,0.859030603949323,27,4
wlel,0.018115130014247614,hamming,1.299,0.859030603949323,27,4
orngaiezd,-0.07821790859842809,hamming,1.299,0.859030603949323,27,4
and,-0.2919801465861092,hamming,1.299,0.859030603949323,27,4
eyojned,0.0004372418070527623,hamming,1.299,0.859030603949323,27,4
evrey,0.03246728324257737,hamming,1.299,0.859030603949323,27,4
moment,-0.10300791507044597,hamming,1.299,0.859030603949323,27,4
of,0.021698357404340285,hamming,1.299,0.859030603949323,27,4
it,0.009907438887213604,hamming,1.299,0.859030603949323,27,4
The,0.11855938450613707,hamming,1.299,0.859030603949323,27,4
speakers,-0.06888762760294649,hamming,1.299,0.859030603949323,27,4
were,0.098468749673727,hamming,1.299,0.859030603949323,27,4
konwledgaeble,-0.03902104477724513,hamming,1.299,0.859030603949323,27,4
insihgftul,-0.22016613143475347,hamming,1.299,0.859030603949323,27,4
laerned,-0.02066300656198033,hamming,1.299,0.859030603949323,27,4
lot,0.13532684235390943,hamming,1.299,0.859030603949323,27,4
from,0.06286705743627252,hamming,1.299,0.859030603949323,27,4
them,-0.02988392737044175,hamming,1.299,0.859030603949323,27,4
I,-0.14083712828186237,hamming,1.299,0.8590215047735739,27,5
